,donor_id,churn_date
19938,-8695288403430211295,2020-3-18
19945,-8693732392175762314,2002-12-22
19970,-8692455417218716118,2004-3-22
20127,-8691856947441982049,2020-2-3
20168,-8690060194546136802,2013-6-24
20174,-8689157430643211684,2016-7-14
20178,-8689157430643211684,2016-11-3
20186,-8688584342337582915,2001-3-12
20192,-8687558672463217032,2015-7-19
20194,-8686908126263566553,2015-3-17
20237,-8684965101591229788,2020-3-15
20244,-8684252797819850396,2018-8-28
20246,-8683984946906742203,2013-12-15
20380,-8683889492379524286,2020-2-15
20529,-8683102490067804680,2020-3-18
20530,-8682572170069679238,2014-11-20
20596,-8681868075384623719,2012-7-23
20599,-8679934787617161112,2002-4-13
20610,-8679789404213073276,2017-6-18
20612,-8679444282463161660,2008-7-19
20616,-8679195117437678745,2012-2-17
20678,-8678518299049891463,2011-12-21
20715,-8678019786122614506,2003-8-12
20723,-8677707830377675756,2001-4-16
20747,-8675847484077349605,2008-12-30
20748,-8674496708042196511,2017-10-22
20811,-8673764372186239786,2017-5-6
20813,-8673528636824589944,2018-7-6
20830,-8672160697586158771,2001-11-22
20847,-8670431410847369288,2002-1-21
20862,-8669917108647905275,2019-7-23
20864,-8668934331168973261,2013-6-18
20929,-8668236999661741792,2014-2-24
20948,-8668236999661741792,2015-12-24
21040,-8667879326474122838,2013-12-9
21062,-8665800643410011764,2008-10-25
21065,-8665233328973596184,2010-11-28
21068,-8665233328973596184,2011-12-11
21070,-8665233328973596184,2012-6-11
21112,-8665155144835888780,2014-12-7
21127,-8664185576032106956,2020-3-12
21142,-8661798354410948931,2018-4-13
21150,-8661745424235329509,2015-2-17
21151,-8660477218732383240,2001-2-20
21152,-8660477218732383240,2002-2-20
21153,-8660477218732383240,2003-2-20
21154,-8660477218732383240,2004-2-20
21155,-8660477218732383240,2005-2-20
21156,-8660477218732383240,2006-2-20
21157,-8660477218732383240,2007-2-20
21168,-8659803346111135913,2005-6-13
21177,-8659803346111135913,2006-11-14
21186,-8658929090882988239,2008-9-25
21190,-8658929090882988239,2009-8-27
21283,-8658365576382785032,2008-7-13
21440,-8658280913747536715,2020-1-31
21447,-8656000178702362483,2012-3-20
21462,-8655797508072560685,2013-2-5
21463,-8655797508072560685,2013-6-5
21472,-8655774615201916936,2017-9-22
21477,-8655774615201916936,2018-5-22
21501,-8655743331705388089,2009-3-12
21527,-8653053620708660709,2009-2-28
21562,-8652069653865291118,2011-11-27
21586,-8651101259026027828,2014-9-19
21613,-8649902253802237936,2008-1-9
21614,-8649040818554367181,2002-8-20
21615,-8649040818554367181,2003-8-20
21616,-8649040818554367181,2004-8-19
21617,-8649040818554367181,2005-8-19
21618,-8649040818554367181,2006-8-19
21619,-8649040818554367181,2007-8-19
21620,-8649040818554367181,2008-8-19
21634,-8647374704265367316,2014-4-4
21643,-8645811234152205617,2017-8-11
21650,-8645628501157178107,2013-10-27
21652,-8645533207382986892,2008-2-23
21656,-8643757023802396987,2001-4-19
21678,-8642869261685243107,2017-2-1
21726,-8641598691869686934,2011-7-16
21731,-8640773773631412026,2004-3-10
21744,-8640303003308371365,2011-1-14
21749,-8637850078729256392,2008-11-22
21750,-8637850078729256392,2009-4-23
21757,-8637491741518898107,2020-3-3
21758,-8636683792830395745,2010-2-14
21761,-8635833237993812056,2018-11-10
21775,-8635480419104723999,2011-6-14
21777,-8635253115495846003,2007-2-27
21804,-8635037549396897300,2011-5-19
21872,-8634908296089180245,2020-3-9
21987,-8634568830309124947,2017-7-16
21999,-8634567165556002260,2019-6-21
22010,-8633264628433155500,2007-10-26
22022,-8633264628433155500,2010-4-25
22054,-8632187171216797796,2014-4-10
22104,-8630995115842493642,2015-10-13
22105,-8630250693661296884,2008-4-30
22108,-8628658330963349036,2009-4-20
22115,-8627270844267147692,2015-10-15
22117,-8626599491133534509,2007-8-18
22118,-8626599491133534509,2008-8-19
22119,-8626599491133534509,2009-8-19
22120,-8626599491133534509,2010-8-19
22121,-8626599491133534509,2011-8-19
22122,-8626599491133534509,2012-8-21
22123,-8626599491133534509,2013-8-22
22124,-8626599491133534509,2014-9-23
22125,-8626599491133534509,2015-9-22
22126,-8626599491133534509,2016-9-23
22127,-8626599491133534509,2017-9-22
22128,-8626599491133534509,2018-9-22
22129,-8626599491133534509,2019-9-24
22133,-8625403535817157380,2009-9-30
22134,-8624308562378615682,2013-4-27
22156,-8618389660617670769,2012-6-18
22175,-8615467031514850027,2017-8-22
22215,-8615444700330407954,2010-5-1
22222,-8613015348612786111,2020-2-26
22232,-8612272476844069076,2020-1-4
22314,-8610343305814410801,2020-3-14
22316,-8610293947939415870,2006-9-14
22326,-8608399246116116800,2016-3-14
22337,-8608399246116116800,2019-1-14
22343,-8606225991481643144,2015-12-5
22355,-8606225991481643144,2019-1-4
22393,-8604747652406160929,2010-2-21
22408,-8603368095052634258,2007-12-13
22411,-8601893230013548743,2015-3-29
22527,-8600906900727698126,2020-3-16
22528,-8600049891374034782,2000-9-16
22579,-8599576561291626034,2020-1-20
22587,-8599036083859399310,2009-1-12
22626,-8598458953765571592,2013-11-21
22643,-8598338592196684003,2020-3-4
22671,-8598253884838980263,2009-7-2
22679,-8598138549431433079,2020-2-20
22684,-8597265164757227624,2011-9-10
22713,-8597122863306887002,2010-3-28
22719,-8595979997115513296,2018-10-1
22724,-8595311931922161542,2010-5-16
22729,-8595024271279625584,2010-5-31
22835,-8595024271279625584,2020-2-4
22848,-8594664712728680797,2008-10-21
22867,-8594664712728680797,2010-8-21
22869,-8593954993203596699,2020-2-26
22878,-8592860278299618043,2010-3-15
22927,-8591460374755065082,2015-7-14
22928,-8590744868940653767,2012-6-22
22944,-8589514554402725828,2013-3-17
22986,-8588472977360644928,2006-12-14
22988,-8587735826096294189,2010-2-18
23036,-8587143748934393384,2020-2-15
23037,-8586893052256840247,2001-12-22
23038,-8586488723943476042,2008-2-28
23052,-8586479629887840043,2007-9-21
23111,-8586255116737644468,2016-2-29
23163,-8584069939918320471,2019-4-21
23213,-8582584026540126925,2019-1-13
23219,-8582584026540126925,2020-3-13
23266,-8582132489015594291,2018-6-20
23281,-8581871673802306313,2016-4-17
23312,-8580865640333997450,2011-7-21
23325,-8580200740465485544,2019-4-9
23334,-8580200740465485544,2020-3-9
23347,-8579984583241625388,2017-11-19
23377,-8579671621213462296,2020-2-15
23463,-8576949547020695938,2014-3-28
23490,-8576949547020695938,2016-12-20
23495,-8574651518297260645,2007-11-15
23518,-8574464173166787775,2018-7-11
23598,-8572283789529221416,2013-8-31
23640,-8571165921337003978,2018-6-21
23837,-8570961386616055785,2020-3-9
23838,-8570833624459491281,2003-9-18
23841,-8570833624459491281,2004-3-18
23847,-8570002123756920994,2007-6-26
23863,-8570002123756920994,2009-7-27
23890,-8570002123756920994,2013-9-13
23897,-8567944079811031693,2016-7-10
23913,-8567412295084024975,2001-12-17
23944,-8566575060171273450,2003-3-9
23948,-8565780788855211336,2007-5-14
23999,-8564914843825956987,2013-10-26
24063,-8564860661338960272,2008-12-16
24191,-8564860661338960272,2020-3-17
24198,-8563265594703962320,2017-10-26
24486,-8562484707788732637,2015-12-3
24489,-8559263847356676099,2012-9-18
24523,-8558090344775103132,2010-1-2
24537,-8557966767006010619,2015-4-18
24694,-8557077021316091634,2020-1-15
24713,-8556890986280621092,2015-8-16
24716,-8553592833993584757,2010-7-12
24730,-8551301367449545665,2011-9-18
24731,-8551301367449545665,2012-5-26
24770,-8551301367449545665,2016-12-11
24830,-8549432263692347272,2012-9-19
24862,-8549399371877807141,2003-4-9
24876,-8549185140702857337,2015-4-25
24888,-8549164389168285094,2009-8-13
24895,-8548305997801701073,2019-5-31
24902,-8548183643635438669,2012-6-8
24906,-8547659066745470678,2013-1-20
24992,-8543192835422280882,2013-10-22
24998,-8542666209365713917,2009-6-22
25006,-8542523279464863668,2012-1-18
25017,-8542460502364114651,2014-1-22
25046,-8542094518626184789,2014-8-2
25048,-8541267180289351467,2011-11-27
25049,-8538711532515549836,2011-4-8
25054,-8537471640258694884,2006-3-11
25058,-8537155269531542017,2014-2-27
25213,-8536222689256742683,2019-6-1
25214,-8534958903570907093,2014-6-30
25215,-8534360757117561322,2017-2-26
25339,-8533643367933400382,2020-2-14
25437,-8531986376211299723,2015-3-2
25440,-8531972203061623630,2007-4-13
25449,-8530995910867657153,2018-9-15
25452,-8529691252690695045,2008-6-21
25468,-8529691252690695045,2010-6-13
25552,-8529691252690695045,2018-7-13
25579,-8529637533918192927,2020-3-20
25585,-8529517116293633914,2016-11-21
25590,-8529517116293633914,2018-4-30
25597,-8528472335517315298,2004-10-21
25621,-8526341846945810647,2019-10-7
25660,-8525807623524714923,2018-8-10
25699,-8524006755735719347,2020-3-12
25700,-8522006834468006171,2012-2-21
25701,-8519932289961805744,2001-3-17
25702,-8519932289961805744,2002-3-17
25703,-8519932289961805744,2003-3-17
25704,-8519932289961805744,2004-3-17
25705,-8519932289961805744,2005-3-17
25713,-8519932289961805744,2006-12-17
25714,-8519932289961805744,2007-6-17
25715,-8519932289961805744,2007-12-17
25716,-8519932289961805744,2008-6-17
25717,-8519932289961805744,2008-12-17
25718,-8519932289961805744,2009-6-17
25719,-8519932289961805744,2009-12-17
25720,-8519932289961805744,2010-6-17
25721,-8519932289961805744,2010-12-17
25722,-8519932289961805744,2011-6-17
25723,-8519932289961805744,2011-12-17
25724,-8519932289961805744,2012-6-17
25725,-8519932289961805744,2012-12-17
25726,-8519932289961805744,2013-6-17
25727,-8519932289961805744,2013-12-17
25728,-8519932289961805744,2014-6-17
25729,-8519932289961805744,2014-12-17
25730,-8519932289961805744,2015-6-17
25731,-8519932289961805744,2015-12-17
25732,-8519932289961805744,2016-6-17
25733,-8519932289961805744,2016-12-17
25734,-8519932289961805744,2017-6-17
25735,-8519932289961805744,2017-12-17
25736,-8519932289961805744,2018-6-17
25737,-8519932289961805744,2018-12-17
25738,-8519932289961805744,2019-6-19
25739,-8519932289961805744,2019-12-17
25763,-8519419131366407924,2013-3-18
25773,-8518070054698421200,2002-4-14
25812,-8517558390788245061,2011-7-31
25837,-8517137019080117185,2012-9-21
25930,-8516323219982326414,2014-9-23
25933,-8516323219982326414,2015-3-24
25983,-8515023544372229141,2011-3-3
26012,-8512639629275325662,2013-8-10
26023,-8510169965336928136,2013-4-22
26157,-8508376704878270607,2020-2-22
26160,-8507099587025705774,2016-11-20
26205,-8504053773034946921,2009-3-19
26251,-8502738131662788997,2004-6-12
26275,-8497313013188487258,2002-8-13
26283,-8497001258379235665,2020-2-1
26286,-8496461166561383739,2011-10-17
26322,-8495763085824592047,2011-11-10
26335,-8495062690854260763,2019-3-15
26336,-8494625048456857433,2014-3-9
26337,-8492235075838284016,2007-10-25
26385,-8491933869625920250,2004-8-11
26390,-8490375436112705601,2001-1-19
26397,-8488910860570038750,2008-2-4
26409,-8488871645813822544,2015-7-11
26414,-8488871645813822544,2015-12-11
26449,-8488871645813822544,2020-1-11
26452,-8487444635385150816,2019-4-26
26559,-8487258446602620080,2017-6-21
26694,-8485398821180071658,2020-2-15
26699,-8485210418314594930,2001-1-16
26722,-8484484514775020857,2014-1-17
26730,-8482443150764327172,2013-4-2
26741,-8482438318344307075,2011-12-17
26745,-8479857038777931488,2019-7-29
26749,-8479857038777931488,2020-1-27
26762,-8479301996535504942,2008-9-3
26773,-8479267515457464923,2007-8-2
26776,-8478181762145914853,2008-4-3
26787,-8477492545211185514,2011-5-25
26788,-8477146166680815540,2011-7-4
26807,-8476150189910871401,2020-3-4
26810,-8475583141576160821,2008-5-14
26883,-8474412487123511769,2009-7-12
26896,-8474314793946343153,2020-2-23
26920,-8474086871329127172,2010-7-19
26937,-8473772991728798005,2020-3-8
26963,-8473072470363441424,2013-12-13
27066,-8472836805133339537,2014-5-27
27128,-8472836805133339537,2020-3-12
27129,-8472220900248373480,2008-10-3
27135,-8471029123984655917,2009-5-19
27212,-8470463887997245879,2019-4-3
27217,-8468288162370290584,2001-2-17
27322,-8466177660776341216,2015-10-5
27326,-8463670809205696015,2000-11-8
27385,-8462168051957099696,2020-3-7
27412,-8460901778192768662,2018-6-10
27417,-8459563468076384714,2003-11-13
27420,-8458554944296811103,2017-11-9
27492,-8458459217476659893,2017-7-9
27578,-8457334260616680130,2016-2-25
27582,-8455923336074701719,2006-11-20
27583,-8455923336074701719,2007-3-20
27585,-8455728316744586741,2011-1-11
27716,-8454520211982158100,2020-2-17
27752,-8454423588576318576,2015-3-24
27753,-8453367594751421176,2008-2-20
27758,-8452679411160426378,2013-7-22
27759,-8452635827563420895,2006-6-22
27760,-8452635827563420895,2007-6-22
27761,-8452635827563420895,2008-6-22
27762,-8452635827563420895,2009-6-22
27766,-8451910752781396246,2000-11-16
27790,-8449674268444297263,2017-9-16
27826,-8448544643172148212,2020-2-21
27835,-8448047409578401425,2019-11-12
27870,-8446274513186890387,2010-1-28
27931,-8445509725807794335,2005-9-9
27976,-8445059706907712990,2010-6-10
27983,-8444880633999846521,2009-3-7
28028,-8444753037825048055,2005-1-13
28148,-8444753037825048055,2016-8-14
28209,-8444226551267050059,2020-1-22
28210,-8444001396796800225,2001-11-20
28211,-8444001396796800225,2002-11-20
28212,-8444001396796800225,2003-11-20
28213,-8444001396796800225,2004-11-20
28216,-8442840073987958979,2007-4-18
28217,-8442840073987958979,2008-4-14
28218,-8442840073987958979,2009-4-14
28219,-8442840073987958979,2010-4-14
28220,-8442840073987958979,2011-4-14
28221,-8442840073987958979,2012-4-14
28222,-8442840073987958979,2013-4-14
28223,-8442840073987958979,2014-4-14
28239,-8441807795935308287,2013-12-23
28240,-8441532246602144601,2020-3-2
28241,-8440418667589569910,2009-11-14
28335,-8439801934387039517,2019-7-5
28391,-8439279957408073040,2020-2-3
28394,-8438467057290054052,2008-9-3
28460,-8437141355950178166,2020-1-19
28461,-8436909587477013872,2010-10-25
28462,-8436909587477013872,2011-10-25
28463,-8436909587477013872,2012-10-25
28464,-8436909587477013872,2013-10-25
28465,-8436909587477013872,2014-10-25
28466,-8436909587477013872,2015-10-25
28467,-8436909587477013872,2016-10-25
28468,-8436909587477013872,2017-10-25
28469,-8436909587477013872,2018-10-25
28470,-8436909587477013872,2019-10-25
28498,-8435738072277038462,2009-11-17
28542,-8434649648803171799,2019-12-17
28555,-8433308969840836851,2011-2-20
28625,-8432089135725770097,2012-11-21
28644,-8431573201378248121,2015-8-17
28660,-8431486989223091379,2013-11-24
28674,-8429114580456443700,2018-3-22
28679,-8428637671132569052,2010-6-24
28680,-8427103557899418664,2001-4-12
28681,-8427103557899418664,2002-4-12
28682,-8427103557899418664,2003-4-12
28683,-8427103557899418664,2004-4-12
28684,-8427103557899418664,2005-4-12
28685,-8427103557899418664,2006-4-12
28686,-8427103557899418664,2007-4-12
28687,-8427103557899418664,2008-4-12
28721,-8427103557899418664,2020-3-2
28724,-8427058421626633789,2020-1-10
28727,-8426481295252236210,2011-12-17
28730,-8426244325296070533,2008-12-10
28762,-8425222189994525535,2019-7-15
28764,-8423486860723114049,2007-11-12
28768,-8422845411589571900,2010-2-20
28772,-8422699594353046325,2016-2-17
28810,-8420953747954323179,2017-3-18
28904,-8420506340932647331,2008-10-1
28906,-8419982595116138002,2009-11-29
28937,-8419982480657599058,2012-2-19
28952,-8419305047034034805,2008-3-23
28975,-8419002220567280996,2013-11-7
28976,-8418759422566207065,2012-7-1
28977,-8418759422566207065,2013-1-31
29111,-8417379590951021835,2020-2-25
29172,-8416387543546770121,2020-3-6
29178,-8414024051551348679,2013-9-25
29265,-8413487652207193963,2009-4-19
29287,-8413347468821263298,2011-7-18
29288,-8412767553101498220,2019-2-9
29310,-8411029210588039020,2008-12-3
29425,-8411029210588039020,2020-2-2
29426,-8410052626390253592,2009-8-16
29427,-8410052626390253592,2010-8-15
29479,-8406214934257493103,2008-10-10
29483,-8405479418871497355,2007-4-13
29570,-8405062797806978975,2014-4-5
29695,-8401706663619348127,2019-4-14
29705,-8400783472451239390,2002-7-9
29742,-8400006375417166104,2003-9-13
29765,-8399342490894864572,2018-6-7
29863,-8399283762789585033,2020-2-11
29902,-8398560749517542958,2020-3-7
29919,-8398231878031240678,2020-1-19
29922,-8398011665306143883,2018-11-16
29924,-8397110535621704934,2014-6-19
29927,-8396954144822155919,2013-8-4
30064,-8396297574710715258,2020-2-22
30065,-8395449705151811708,2017-5-28
30066,-8394725442660159745,2010-2-13
30182,-8394725442660159745,2020-1-10
30191,-8393016049691639803,2020-2-26
30192,-8392394826642328920,2001-11-21
30193,-8392394826642328920,2002-11-21
30194,-8392394826642328920,2003-11-21
30195,-8392394826642328920,2004-11-21
30196,-8392394826642328920,2005-11-21
30197,-8392394826642328920,2006-11-21
30206,-8391915441147128062,2020-1-26
30207,-8391692310949122141,2020-2-27
30208,-8391451327462669760,2016-2-3
30213,-8391442611854100153,2001-1-15
30324,-8391401430031122758,2018-3-23
30327,-8389538037712599417,2013-7-10
30344,-8388511691996215128,2007-7-18
30348,-8388424212927036107,2001-4-17
30349,-8388424212927036107,2002-4-17
30350,-8388424212927036107,2003-4-17
30351,-8388424212927036107,2004-4-17
30352,-8388424212927036107,2005-4-17
30353,-8388424212927036107,2006-4-17
30354,-8388424212927036107,2007-4-17
30355,-8388424212927036107,2008-4-17
30358,-8388424212927036107,2010-5-17
30359,-8388424212927036107,2011-5-17
30360,-8388424212927036107,2012-5-17
30361,-8388424212927036107,2013-5-17
30362,-8388424212927036107,2014-5-17
30363,-8388424212927036107,2015-5-17
30364,-8388424212927036107,2016-5-17
30365,-8388424212927036107,2017-5-17
30366,-8388424212927036107,2018-5-17
30385,-8387971848656222513,2010-6-24
30387,-8385602857054816098,2008-3-30
30420,-8385428782810532783,2018-2-21
30426,-8385428782810532783,2018-8-21
30440,-8384038256788175568,2019-2-5
30444,-8383404533809463236,2020-1-14
30447,-8383399459328931480,2020-3-22
30662,-8382993885850502231,2020-3-15
30676,-8382027818872190926,2015-10-12
30681,-8382027818872190926,2016-12-29
30697,-8381516194955904301,2001-11-19
30707,-8381476722131208245,2008-6-16
30710,-8381270293626478829,2009-10-14
30716,-8381119910185826068,2013-6-21
30750,-8376365533532054769,2002-11-22
30762,-8376044898715977085,2020-2-18
30834,-8374892833665471295,2020-2-13
30840,-8373963458099308097,2012-4-30
30870,-8373666433154118366,2017-10-27
30882,-8373610194093875366,2018-6-28
30898,-8373610194093875366,2020-1-17
30907,-8373191486869012782,2020-3-6
30937,-8371296955208112106,2013-5-23
30940,-8370867666329889204,2008-4-4
30941,-8366905959534096062,2007-6-24
30942,-8366905959534096062,2008-6-24
30943,-8366905959534096062,2009-6-24
30944,-8366905959534096062,2010-6-24
30945,-8366905959534096062,2011-6-26
30946,-8366905959534096062,2012-6-24
30947,-8366905959534096062,2013-6-27
30948,-8366905959534096062,2014-6-29
30949,-8366905959534096062,2015-6-28
30950,-8366905959534096062,2016-6-27
30951,-8366905959534096062,2017-6-27
30952,-8366905959534096062,2018-6-27
30953,-8366905959534096062,2019-6-27
30954,-8366668812152882162,2011-7-21
30958,-8365162428579238931,2002-9-16
